dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.335104,1.843841,1.611991,1.740693,-1.107006,-6.737512,4.218571
0.020000,7.318272,1.813916,1.646326,1.716718,-1.198764,-4.587886,4.180805
0.020000,7.300551,1.785134,1.680125,1.689985,-1.336657,-6.894657,4.139494
0.020000,7.281928,1.757623,1.713347,1.661087,-1.444884,-5.411377,4.094313
0.020000,7.262402,1.731524,1.745942,1.629739,-1.567436,-6.127608,4.044979
0.020000,7.241978,1.706968,1.777881,1.596977,-1.638089,-3.532615,3.991264
0.020000,7.220672,1.684086,1.809146,1.563242,-1.686740,-2.432546,3.933070
0.020000,7.198503,1.662988,1.839751,1.530219,-1.651159,1.779056,3.870457
0.020000,7.175491,1.643764,1.869736,1.499262,-1.547822,5.166818,3.803741
0.020000,7.151643,1.626472,1.899193,1.472884,-1.318924,11.444897,3.733501
0.020000,7.126954,1.611141,1.928255,1.453080,-0.990213,16.435541,3.660624
0.020000,7.101402,1.597775,1.957092,1.441853,-0.561351,21.443129,3.586248
0.020000,7.074951,1.586362,1.985900,1.440385,-0.073375,24.398810,3.511680
0.020000,7.047565,1.576885,2.014879,1.448948,0.428147,25.076080,3.438253
0.020000,7.019224,1.569322,2.044212,1.466670,0.886092,22.897235,3.367187
0.020000,6.989931,1.563648,2.074049,1.491848,1.258924,18.641606,3.299473
0.020000,6.959725,1.559835,2.104496,1.522325,1.523829,13.245238,3.235816
0.020000,6.928672,1.557840,2.135613,1.555842,1.675878,7.602492,3.176627
0.020000,6.896862,1.557609,2.167423,1.590523,1.734041,2.908116,3.122057
0.020000,6.864399,1.559071,2.199919,1.624818,1.714753,-0.964398,3.072058
0.020000,6.831387,1.562142,2.233073,1.657689,1.643547,-3.560274,3.026441
0.020000,6.797928,1.566731,2.266845,1.688607,1.545864,-4.884145,2.984931
0.020000,6.764119,1.572739,2.301185,1.716971,1.418232,-6.381638,2.947216
0.020000,6.730038,1.580068,2.336045,1.742992,1.301017,-5.860730,2.912960
0.020000,6.695758,1.588620,2.371375,1.766539,1.177382,-6.181726,2.881842
0.020000,6.661337,1.598300,2.407131,1.787782,1.062161,-5.761050,2.853554
0.020000,6.626825,1.609018,2.443270,1.806935,0.957646,-5.225788,2.827814
0.020000,6.592261,1.620692,2.479751,1.824089,0.857664,-4.999072,2.804367
0.020000,6.557676,1.633242,2.516543,1.839585,0.774810,-4.142702,2.782982
0.020000,6.523095,1.646596,2.553613,1.853500,0.695747,-3.953174,2.763455
0.020000,6.488535,1.660689,2.590936,1.866125,0.631266,-3.224052,2.745605
0.020000,6.454012,1.675460,2.628486,1.877509,0.569205,-3.103021,2.729271
0.020000,6.419536,1.690852,2.666242,1.887816,0.515323,-2.694133,2.714314
0.020000,6.385114,1.706816,2.704186,1.897187,0.468584,-2.336908,2.700609
0.020000,6.350750,1.723304,2.742301,1.905748,0.428011,-2.028678,2.688047
0.020000,6.316446,1.740274,2.780573,1.913602,0.392706,-1.765232,2.676531
0.020000,6.282202,1.757687,2.818990,1.920839,0.361873,-1.541674,2.665975
0.020000,6.248017,1.775506,2.857540,1.927515,0.333784,-1.404437,2.656307
0.020000,6.213892,1.793699,2.896212,1.933595,0.304027,-1.487850,2.647459
0.020000,6.179820,1.812235,2.935000,1.939388,0.289617,-0.720495,2.639372
0.020000,6.145800,1.831084,2.973893,1.944651,0.263178,-1.321970,2.631997
0.020000,6.111825,1.850223,3.012887,1.949713,0.253079,-0.504923,2.625287
0.020000,6.077893,1.869624,3.051973,1.954331,0.230923,-1.107832,2.619202
0.020000,6.043997,1.889265,3.091149,1.958796,0.223226,-0.384825,2.613707
0.020000,6.010131,1.909126,3.130410,1.963008,0.210614,-0.630601,2.608772
0.020000,5.976290,1.929185,3.169749,1.966952,0.197182,-0.671597,2.604368
0.020000,5.942467,1.949424,3.209164,1.970785,0.191651,-0.276544,2.600473
0.020000,5.908655,1.969823,3.248653,1.974455,0.183516,-0.406754,2.597065
0.020000,5.874848,1.990367,3.288213,1.977987,0.176603,-0.345666,2.594128
0.020000,5.841038,2.011037,3.327841,1.981381,0.169687,-0.345779,2.591646
0.020000,5.807219,2.031819,3.367535,1.984708,0.166372,-0.165750,2.589608
0.020000,5.773382,2.052696,3.407294,1.987960,0.162584,-0.189421,2.588002
0.020000,5.739520,2.073654,3.447117,1.991150,0.159520,-0.153210,2.586821
0.020000,5.705625,2.094678,3.487003,1.994296,0.157281,-0.111918,2.586060
0.020000,5.671688,2.115753,3.526951,1.997413,0.155831,-0.072533,2.585714
0.020000,5.637702,2.136866,3.566962,2.000516,0.155166,-0.033231,2.585783
0.020000,5.603657,2.158003,3.607034,2.003626,0.155487,0.016042,2.586265
0.020000,5.569545,2.179149,3.647169,2.006752,0.156334,0.042358,2.587165
0.020000,5.535355,2.200290,3.687367,2.009910,0.157889,0.077730,2.588485
0.020000,5.501078,2.221413,3.727630,2.013114,0.160200,0.115545,2.590233
0.020000,5.466704,2.242502,3.767957,2.016380,0.163281,0.154094,2.592417
0.020000,5.432223,2.263543,3.808352,2.019723,0.167156,0.193720,2.595048
0.020000,5.397622,2.284521,3.848816,2.023195,0.173587,0.321563,2.598139
0.020000,5.362890,2.305421,3.889351,2.026764,0.178449,0.243080,2.601706
0.020000,5.328015,2.326227,3.929960,2.030459,0.184747,0.314897,2.605767
0.020000,5.292985,2.346921,3.970646,2.034304,0.192279,0.376619,2.610343
0.020000,5.257784,2.367486,4.011414,2.038404,0.205005,0.636300,2.615461
0.020000,5.222399,2.387903,4.052267,2.042653,0.212421,0.370817,2.621147
0.020000,5.186814,2.408152,4.093210,2.047124,0.223551,0.556465,2.627434
0.020000,5.151012,2.428214,4.134249,2.051978,0.242700,0.957468,2.634360
0.020000,5.114978,2.448063,4.175389,2.056991,0.250663,0.398174,2.641965
0.020000,5.078689,2.467677,4.216640,2.062536,0.277246,1.329148,2.650297
0.020000,5.042128,2.487029,4.258006,2.068314,0.288923,0.583807,2.659409
0.020000,5.005272,2.506089,4.299499,2.074656,0.317100,1.408881,2.669363
0.020000,4.968097,2.524827,4.341129,2.081498,0.342098,1.249888,2.680228
0.020000,4.930579,2.543206,4.382907,2.088881,0.369154,1.352789,2.692080
0.020000,4.892691,2.561188,4.424846,2.096947,0.403282,1.706425,2.705009
0.020000,4.854403,2.578731,4.466961,2.105780,0.441642,1.918010,2.719116
0.020000,4.815683,2.595785,4.509271,2.115472,0.484615,2.148653,2.734513
0.020000,4.776497,2.612296,4.551793,2.126124,0.532617,2.400084,2.751331
0.020000,4.736809,2.628203,4.594550,2.137846,0.586099,2.674105,2.769717
0.020000,4.696580,2.643436,4.637567,2.150846,0.649987,3.194396,2.789837
0.020000,4.655765,2.657914,4.680873,2.165314,0.723367,3.668978,2.811880
0.020000,4.614324,2.671546,4.724499,2.181278,0.798247,3.744037,2.836059
0.020000,4.572211,2.684226,4.768480,2.199028,0.887494,4.462306,2.862610
0.020000,4.529378,2.695831,4.812856,2.218845,0.990810,5.165803,2.891801
0.020000,4.485783,2.706221,4.857673,2.240811,1.098340,5.376529,2.923922
0.020000,4.441385,2.715232,4.902976,2.265157,1.217277,5.946856,2.959286
0.020000,4.396156,2.722675,4.948813,2.291868,1.335574,5.914815,2.998221
0.020000,4.350082,2.728336,4.995234,2.321047,1.458944,6.168515,3.041054
0.020000,4.303171,2.731971,5.042285,2.352546,1.574948,5.800217,3.088092
