dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.444935,0.918549,6.249909,1.882190,0.160566,0.165125,3.408455
0.020000,2.408485,0.908884,6.287619,1.885453,0.163152,0.129322,3.393185
0.020000,2.371831,0.899753,6.325394,1.888754,0.165068,0.095802,3.378354
0.020000,2.334981,0.891144,6.363235,1.892076,0.166113,0.052206,3.363967
0.020000,2.297949,0.883042,6.401143,1.895417,0.167018,0.045247,3.350025
0.020000,2.260743,0.875437,6.439119,1.898761,0.167228,0.010500,3.336528
0.020000,2.223374,0.868313,6.477161,1.902101,0.166976,-0.012576,3.323477
0.020000,2.185851,0.861658,6.515269,1.905427,0.166315,-0.033067,3.310868
0.020000,2.148184,0.855457,6.553444,1.908726,0.164943,-0.068598,3.298700
0.020000,2.110380,0.849697,6.591684,1.911999,0.163655,-0.064371,3.286969
0.020000,2.072448,0.844364,6.629989,1.915244,0.162270,-0.069251,3.275669
0.020000,2.034396,0.839443,6.668358,1.918452,0.160401,-0.093440,3.264797
0.020000,1.996231,0.834921,6.706790,1.921605,0.157623,-0.138912,3.254346
0.020000,1.957959,0.830783,6.745284,1.924729,0.156199,-0.071210,3.244311
0.020000,1.919588,0.827015,6.783840,1.927802,0.153667,-0.126601,3.234685
0.020000,1.881122,0.823604,6.822457,1.930817,0.150765,-0.145113,3.225462
0.020000,1.842568,0.820536,6.861133,1.933799,0.149078,-0.084317,3.216635
0.020000,1.803931,0.817796,6.899867,1.936711,0.145606,-0.173628,3.208198
0.020000,1.765215,0.815371,6.938659,1.939590,0.143944,-0.083115,3.200144
0.020000,1.726425,0.813248,6.977507,1.942404,0.140689,-0.162707,3.192465
0.020000,1.687565,0.811413,7.016410,1.945180,0.138819,-0.093512,3.185156
0.020000,1.648638,0.809853,7.055368,1.947893,0.135657,-0.158104,3.178210
0.020000,1.609648,0.808554,7.094380,1.950575,0.134061,-0.079825,3.171619
0.020000,1.570599,0.807505,7.133444,1.953188,0.130665,-0.169767,3.165379
0.020000,1.531492,0.806691,7.172559,1.955774,0.129315,-0.067505,3.159482
0.020000,1.492330,0.806100,7.211725,1.958307,0.126635,-0.134020,3.153923
0.020000,1.453116,0.805720,7.250941,1.960797,0.124514,-0.106023,3.148697
0.020000,1.413851,0.805538,7.290206,1.963254,0.122836,-0.083895,3.143797
0.020000,1.374538,0.805543,7.329519,1.965663,0.120445,-0.119569,3.139219
0.020000,1.335178,0.805721,7.368880,1.968040,0.118848,-0.079839,3.134958
0.020000,1.295771,0.806061,7.408288,1.970386,0.117292,-0.077811,3.131009
0.020000,1.256321,0.806552,7.447742,1.972695,0.115468,-0.091195,3.127369
0.020000,1.216826,0.807180,7.487241,1.974973,0.113910,-0.077911,3.124032
0.020000,1.177289,0.807936,7.526786,1.977229,0.112773,-0.056827,3.120996
0.020000,1.137709,0.808806,7.566375,1.979458,0.111479,-0.064737,3.118257
0.020000,1.098088,0.809781,7.606008,1.981661,0.110158,-0.066046,3.115812
0.020000,1.058425,0.810847,7.645685,1.983845,0.109199,-0.047914,3.113658
0.020000,1.018722,0.811994,7.685405,1.986013,0.108386,-0.040673,3.111793
0.020000,0.978977,0.813212,7.725169,1.988164,0.107575,-0.040561,3.110215
0.020000,0.939191,0.814487,7.764975,1.990302,0.106868,-0.035344,3.108922
0.020000,0.899365,0.815810,7.804823,1.992427,0.106251,-0.030853,3.107912
0.020000,0.859497,0.817168,7.844714,1.994545,0.105924,-0.016316,3.107185
0.020000,0.819588,0.818552,7.884647,1.996657,0.105597,-0.016391,3.106739
0.020000,0.779637,0.819949,7.924623,1.998765,0.105389,-0.010369,3.106574
0.020000,0.739644,0.821349,7.964640,2.000871,0.105309,-0.004011,3.106690
0.020000,0.699609,0.822740,8.004700,2.002979,0.105386,0.003866,3.107087
0.020000,0.659530,0.824111,8.044801,2.005090,0.105540,0.007669,3.107766
0.020000,0.619408,0.825450,8.084946,2.007206,0.105811,0.013548,3.108727
0.020000,0.579243,0.826747,8.125132,2.009330,0.106200,0.019469,3.109971
0.020000,0.539033,0.827989,8.165361,2.011466,0.106794,0.029675,3.111499
0.020000,0.498778,0.829165,8.205634,2.013615,0.107465,0.033569,3.113315
0.020000,0.458477,0.830263,8.245949,2.015778,0.108136,0.033577,3.115418
0.020000,0.418130,0.831272,8.286308,2.017958,0.108996,0.042960,3.117813
0.020000,0.377737,0.832180,8.326712,2.020159,0.110041,0.052251,3.120501
0.020000,0.337297,0.832973,8.367159,2.022386,0.111361,0.066026,3.123485
0.020000,0.296810,0.833641,8.407652,2.024633,0.112335,0.048704,3.126770
0.020000,0.256276,0.834170,8.448190,2.026906,0.113650,0.065713,3.130357
0.020000,0.215693,0.834548,8.488774,2.029213,0.115361,0.085554,3.134253
0.020000,0.175063,0.834762,8.529405,2.031551,0.116913,0.077637,3.138459
0.020000,0.154545,0.534812,8.830056,15.032554,650.050140,32496.661309,0.001227
0.020000,0.195490,0.534991,8.871002,2.047301,-649.262662,-64965.640094,0.007534
0.020000,0.236432,0.535429,8.911947,2.047208,-0.004634,32462.901427,0.013829
0.020000,0.277369,0.536123,8.952889,2.047114,-0.004692,-0.002928,0.020112
0.020000,0.318298,0.537075,8.993829,2.047002,-0.005611,-0.045910,0.026379
0.020000,0.359218,0.538283,9.034767,2.046892,-0.005476,0.006713,0.032632
0.020000,0.400127,0.539746,9.075702,2.046761,-0.006550,-0.053676,0.038867
0.020000,0.441023,0.541464,9.116635,2.046633,-0.006413,0.006845,0.045085
0.020000,0.481906,0.543435,9.157564,2.046488,-0.007264,-0.042570,0.051284
0.020000,0.522772,0.545660,9.198491,2.046336,-0.007596,-0.016605,0.057463
0.020000,0.563620,0.548136,9.239415,2.046180,-0.007815,-0.010926,0.063620
0.020000,0.604450,0.550863,9.280335,2.046008,-0.008594,-0.038942,0.069755
0.020000,0.645258,0.553839,9.321252,2.045833,-0.008718,-0.006232,0.075867
0.020000,0.686043,0.557064,9.362165,2.045649,-0.009207,-0.024447,0.081954
0.020000,0.726805,0.560537,9.403074,2.045454,-0.009781,-0.028681,0.088015
0.020000,0.767541,0.564256,9.443979,2.045255,-0.009950,-0.008470,0.094049
0.020000,0.808249,0.568219,9.484880,2.045046,-0.010404,-0.022690,0.100056
0.020000,0.848929,0.572426,9.525776,2.044828,-0.010929,-0.026258,0.106033
0.020000,0.889578,0.576875,9.566668,2.044603,-0.011221,-0.014605,0.111981
0.020000,0.930196,0.581564,9.607556,2.044374,-0.011450,-0.011448,0.117898
0.020000,0.970780,0.586492,9.648438,2.044134,-0.012025,-0.028757,0.123783
0.020000,1.011330,0.591658,9.689316,2.043887,-0.012367,-0.017068,0.129635
0.020000,1.051844,0.597060,9.730189,2.043635,-0.012597,-0.011521,0.135453
0.020000,1.092321,0.602696,9.771056,2.043376,-0.012952,-0.017734,0.141237
0.020000,1.132760,0.608564,9.811919,2.043108,-0.013379,-0.021366,0.146985
0.020000,1.173159,0.614663,9.852775,2.042834,-0.013692,-0.015661,0.152697
0.020000,1.213517,0.620992,9.893626,2.042555,-0.013952,-0.012976,0.158371
0.020000,1.253833,0.627547,9.934472,2.042271,-0.014212,-0.012994,0.164007
0.020000,1.294105,0.634328,9.975311,2.041979,-0.014608,-0.019785,0.169605
0.020000,1.334334,0.641332,10.016145,2.041681,-0.014889,-0.014049,0.175163
0.020000,1.374517,0.648558,10.056972,2.041378,-0.015161,-0.013641,0.180680
0.020000,1.414653,0.656004,10.097794,2.041070,-0.015371,-0.010502,0.186157
0.020000,1.454743,0.663667,10.138609,2.040757,-0.015658,-0.014317,0.191591
0.020000,1.494784,0.671546,10.179418,2.040438,-0.015945,-0.014341,0.196983
0.020000,1.534775,0.679639,10.220220,2.040115,-0.016182,-0.011890,0.202332
0.020000,1.574717,0.687943,10.261016,2.039786,-0.016412,-0.011457,0.207638
0.020000,1.614608,0.696457,10.301805,2.039454,-0.016615,-0.010170,0.212898
0.020000,1.654447,0.705178,10.342587,2.039118,-0.016816,-0.010064,0.218114
0.020000,1.694233,0.714104,10.383363,2.038777,-0.017058,-0.012107,0.223285
0.020000,1.733966,0.723234,10.424131,2.038432,-0.017252,-0.009678,0.228409
0.020000,1.773646,0.732565,10.464893,2.038083,-0.017437,-0.009246,0.233487
0.020000,1.813271,0.742094,10.505648,2.037731,-0.017613,-0.008817,0.238519
0.020000,1.852840,0.751820,10.546395,2.037375,-0.017769,-0.007816,0.243502
0.020000,1.892354,0.761740,10.587136,2.037016,-0.017940,-0.008512,0.248438
0.020000,1.931812,0.771853,10.627869,2.036654,-0.018100,-0.008020,0.253325
0.020000,1.971213,0.782155,10.668594,2.036290,-0.018242,-0.007112,0.258164
0.020000,2.010557,0.792645,10.709313,2.035922,-0.018376,-0.006705,0.262954
0.020000,2.049844,0.803321,10.750024,2.035552,-0.018503,-0.006305,0.267695
0.020000,2.089072,0.814179,10.790727,2.035179,-0.018624,-0.006083,0.272386
0.020000,2.128242,0.825219,10.831424,2.034805,-0.018739,-0.005765,0.277026
0.020000,2.167354,0.836437,10.872112,2.034428,-0.018841,-0.005094,0.281617
0.020000,2.206407,0.847831,10.912793,2.034049,-0.018937,-0.004757,0.286157
0.020000,2.245400,0.859400,10.953466,2.033669,-0.019024,-0.004394,0.290647
0.020000,2.284334,0.871140,10.994132,2.033287,-0.019105,-0.004040,0.295085
0.020000,2.323209,0.883050,11.034790,2.032903,-0.019197,-0.004585,0.299472
0.020000,2.362024,0.895127,11.075441,2.032517,-0.019261,-0.003182,0.303808
0.020000,2.400779,0.907368,11.116083,2.032131,-0.019313,-0.002625,0.308093
0.020000,2.439474,0.919773,11.156718,2.031744,-0.019367,-0.002697,0.312325
0.020000,2.478110,0.932337,11.197345,2.031355,-0.019415,-0.002389,0.316506
0.020000,2.516685,0.945060,11.237965,2.030966,-0.019457,-0.002089,0.320635
0.020000,2.555201,0.957938,11.278576,2.030576,-0.019538,-0.004057,0.324712
0.020000,2.593656,0.970970,11.319180,2.030185,-0.019530,0.000404,0.328737
0.020000,2.632052,0.984152,11.359776,2.029794,-0.019553,-0.001190,0.332710
0.020000,2.670388,0.997484,11.400364,2.029402,-0.019573,-0.000976,0.336630
0.020000,2.708665,1.010962,11.440944,2.029011,-0.019587,-0.000725,0.340498
0.020000,2.746882,1.024585,11.481516,2.028618,-0.019638,-0.002511,0.344314
0.020000,2.785040,1.038349,11.522081,2.028225,-0.019628,0.000492,0.348078
0.020000,2.823138,1.052254,11.562637,2.027833,-0.019608,0.001001,0.351789
0.020000,2.861178,1.066296,11.603186,2.027441,-0.019604,0.000193,0.355448
0.020000,2.899159,1.080473,11.643727,2.027049,-0.019596,0.000396,0.359055
0.020000,2.937082,1.094784,11.684260,2.026656,-0.019639,-0.002161,0.362609
0.020000,2.974947,1.109225,11.724786,2.026265,-0.019595,0.002231,0.366111
0.020000,3.012754,1.123795,11.765303,2.025873,-0.019554,0.002019,0.369561
0.020000,3.050504,1.138492,11.805813,2.025483,-0.019532,0.001125,0.372959
0.020000,3.088197,1.153313,11.846315,2.025093,-0.019518,0.000703,0.376305
0.020000,3.125833,1.168256,11.886809,2.024701,-0.019557,-0.001960,0.379599
0.020000,3.163412,1.183319,11.927295,2.024312,-0.019450,0.005341,0.382840
0.020000,3.200936,1.198500,11.967773,2.023924,-0.019416,0.001711,0.386030
0.020000,3.238405,1.213797,12.008244,2.023536,-0.019379,0.001832,0.389169
0.020000,3.275818,1.229207,12.048707,2.023148,-0.019427,-0.002380,0.392255
0.020000,3.313177,1.244729,12.089162,2.022762,-0.019317,0.005506,0.395290
0.020000,3.350482,1.260360,12.129610,2.022376,-0.019259,0.002874,0.398274
0.020000,3.387734,1.276099,12.170050,2.021992,-0.019214,0.002252,0.401206
0.020000,3.424933,1.291942,12.210482,2.021607,-0.019261,-0.002338,0.404087
0.020000,3.462079,1.307889,12.250906,2.021224,-0.019138,0.006147,0.406917
0.020000,3.499173,1.323937,12.291323,2.020843,-0.019072,0.003303,0.409696
0.020000,3.536216,1.340084,12.331732,2.020462,-0.019029,0.002135,0.412425
0.020000,3.573208,1.356328,12.372134,2.020081,-0.019078,-0.002421,0.415102
0.020000,3.610150,1.372667,12.412528,2.019702,-0.018917,0.008014,0.417729
0.020000,3.647043,1.389099,12.452915,2.019325,-0.018863,0.002705,0.420306
0.020000,3.683887,1.405622,12.493294,2.018948,-0.018868,-0.000223,0.422832
0.020000,3.720682,1.422234,12.533665,2.018571,-0.018816,0.002571,0.425309
0.020000,3.757430,1.438933,12.574029,2.018197,-0.018698,0.005918,0.427735
0.020000,3.794130,1.455717,12.614385,2.017824,-0.018650,0.002399,0.430111
