dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.627690,0.533513,9.956181,2.012061,-0.092297,0.033649,3.142014
0.020000,0.587486,0.533525,9.996386,2.010230,-0.091564,0.036642,3.140650
0.020000,0.547318,0.533586,10.036554,2.008408,-0.091100,0.023211,3.139529
0.020000,0.507186,0.533687,10.076686,2.006592,-0.090766,0.016698,3.138650
0.020000,0.467090,0.533819,10.116782,2.004786,-0.090317,0.022466,3.138012
0.020000,0.427031,0.533971,10.156841,2.002984,-0.090111,0.010320,3.137614
0.020000,0.387008,0.534134,10.196865,2.001184,-0.089995,0.005785,3.137457
0.020000,0.347020,0.534299,10.236853,1.999386,-0.089896,0.004923,3.137538
0.020000,0.307069,0.534455,10.276804,1.997587,-0.089963,-0.003321,3.137860
0.020000,0.267153,0.534593,10.316720,1.995786,-0.090024,-0.003079,3.138422
0.020000,0.227274,0.534705,10.356600,1.993981,-0.090293,-0.013412,3.139225
0.020000,0.187431,0.534779,10.396443,1.992168,-0.090632,-0.016982,3.140269
0.020000,0.147624,0.534807,10.436250,1.990350,-0.090899,-0.013340,3.141556
0.020000,0.181454,0.834769,10.738114,15.093185,655.141755,32761.632685,6.281017
0.020000,0.221813,0.834633,10.778473,2.017949,-653.761810,-65445.178233,6.278624
0.020000,0.262153,0.834402,10.818813,2.017006,-0.047143,32685.733368,6.276356
0.020000,0.302473,0.834084,10.859134,2.016065,-0.047039,0.005192,6.274214
0.020000,0.342773,0.833681,10.899437,2.015126,-0.046935,0.005211,6.272197
0.020000,0.383054,0.833200,10.939721,2.014190,-0.046818,0.005854,6.270305
0.020000,0.423315,0.832645,10.979986,2.013256,-0.046717,0.005032,6.268538
0.020000,0.463557,0.832022,11.020232,2.012323,-0.046621,0.004814,6.266895
0.020000,0.503779,0.831336,11.060460,2.011393,-0.046529,0.004573,6.265376
0.020000,0.543981,0.830591,11.100669,2.010464,-0.046443,0.004311,6.263980
0.020000,0.584164,0.829794,11.140860,2.009537,-0.046362,0.004030,6.262709
0.020000,0.624328,0.828948,11.181032,2.008611,-0.046288,0.003731,6.261561
0.020000,0.664471,0.828058,11.221186,2.007687,-0.046219,0.003416,6.260536
0.020000,0.704596,0.827131,11.261321,2.006763,-0.046158,0.003087,6.259634
0.020000,0.744701,0.826170,11.301438,2.005841,-0.046103,0.002745,6.258855
0.020000,0.784788,0.825181,11.341536,2.004920,-0.046055,0.002392,6.258199
0.020000,0.824855,0.824169,11.381616,2.004000,-0.046014,0.002029,6.257666
0.020000,0.864903,0.823138,11.421678,2.003080,-0.045981,0.001659,6.257255
0.020000,0.904933,0.822093,11.461721,2.002161,-0.045956,0.001281,6.256967
0.020000,0.944944,0.821040,11.501746,2.001242,-0.045938,0.000899,6.256801
0.020000,0.984936,0.819984,11.541753,2.000324,-0.045927,0.000513,6.256758
0.020000,1.024910,0.818928,11.581741,1.999405,-0.045925,0.000125,6.256838
0.020000,1.064866,0.817879,11.621710,1.998487,-0.045930,-0.000263,6.257039
0.020000,1.104804,0.816841,11.661662,1.997568,-0.045943,-0.000651,6.257364
0.020000,1.144724,0.815818,11.701595,1.996649,-0.045964,-0.001036,6.257810
0.020000,1.184626,0.814816,11.741509,1.995729,-0.045991,-0.001359,6.258380
0.020000,1.224510,0.813840,11.781406,1.994808,-0.046024,-0.001638,6.259072
0.020000,1.264377,0.812895,11.821283,1.993887,-0.046069,-0.002289,6.259887
0.020000,1.304226,0.811984,11.861143,1.992965,-0.046120,-0.002522,6.260825
0.020000,1.344057,0.811114,11.900983,1.992041,-0.046177,-0.002873,6.261886
