dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.236889,0.489197,2.284370,1.967878,-0.040378,-0.000279,0.216314
0.020000,2.275295,0.497725,2.323712,1.967071,-0.040372,0.000295,0.220704
0.020000,2.313647,0.506420,2.363037,1.966264,-0.040354,0.000915,0.225202
0.020000,2.351943,0.515286,2.402346,1.965457,-0.040322,0.001580,0.229807
0.020000,2.390182,0.524326,2.441639,1.964652,-0.040270,0.002583,0.234520
0.020000,2.428362,0.533545,2.480916,1.963847,-0.040216,0.002742,0.239340
0.020000,2.466480,0.542945,2.520177,1.963045,-0.040140,0.003763,0.244267
0.020000,2.504536,0.552532,2.559422,1.962244,-0.040046,0.004701,0.249301
0.020000,2.542527,0.562308,2.598651,1.961445,-0.039934,0.005607,0.254442
0.020000,2.580452,0.572278,2.637864,1.960649,-0.039803,0.006562,0.259688
0.020000,2.618308,0.582444,2.677061,1.959856,-0.039652,0.007567,0.265040
0.020000,2.656093,0.592810,2.716242,1.959066,-0.039479,0.008621,0.270498
0.020000,2.693805,0.603380,2.755408,1.958281,-0.039285,0.009724,0.276060
0.020000,2.731443,0.614157,2.794558,1.957499,-0.039067,0.010874,0.281727
0.020000,2.769003,0.625145,2.833692,1.956723,-0.038826,0.012072,0.287496
0.020000,2.806484,0.636347,2.872811,1.955952,-0.038559,0.013315,0.293369
0.020000,2.843883,0.647767,2.911915,1.955186,-0.038267,0.014603,0.299344
0.020000,2.881198,0.659407,2.951003,1.954427,-0.037949,0.015935,0.305420
0.020000,2.918427,0.671271,2.990077,1.953675,-0.037602,0.017308,0.311596
0.020000,2.955567,0.683362,3.029136,1.952931,-0.037228,0.018720,0.317872
0.020000,2.992616,0.695682,3.068179,1.952194,-0.036825,0.020169,0.324245
0.020000,3.029571,0.708236,3.107209,1.951466,-0.036392,0.021653,0.330716
0.020000,3.066430,0.721026,3.146224,1.950748,-0.035928,0.023168,0.337282
0.020000,3.103191,0.734054,3.185225,1.950039,-0.035434,0.024713,0.343943
0.020000,3.139849,0.747324,3.224211,1.949341,-0.034908,0.026283,0.350697
0.020000,3.176404,0.760839,3.263184,1.948654,-0.034351,0.027876,0.357543
0.020000,3.212853,0.774600,3.302144,1.947979,-0.033761,0.029488,0.364479
0.020000,3.249192,0.788610,3.341090,1.947316,-0.033139,0.031116,0.371503
0.020000,3.285419,0.802872,3.380024,1.946666,-0.032484,0.032755,0.378613
0.020000,3.321531,0.817388,3.418944,1.946030,-0.031796,0.034403,0.385809
0.020000,3.357526,0.832160,3.457852,1.945409,-0.031074,0.036055,0.393087
0.020000,3.393400,0.847191,3.496748,1.944802,-0.030320,0.037707,0.400446
0.020000,3.429152,0.862482,3.535633,1.944212,-0.029533,0.039356,0.407884
0.020000,3.464778,0.878035,3.574505,1.943637,-0.028713,0.040999,0.415398
0.020000,3.500275,0.893853,3.613367,1.943080,-0.027861,0.042632,0.422987
0.020000,3.535640,0.909936,3.652218,1.942541,-0.026976,0.044251,0.430647
0.020000,3.570871,0.926286,3.691058,1.942020,-0.026058,0.045854,0.438377
0.020000,3.605966,0.942905,3.729889,1.941517,-0.025110,0.047439,0.446174
0.020000,3.640920,0.959794,3.768709,1.941035,-0.024130,0.049002,0.454036
0.020000,3.675732,0.976955,3.807521,1.940572,-0.023119,0.050542,0.461959
0.020000,3.710398,0.994388,3.846323,1.940131,-0.022078,0.052057,0.469941
0.020000,3.744915,1.012093,3.885117,1.939704,-0.021322,0.037809,0.477979
0.020000,3.779282,1.030074,3.923904,1.939305,-0.019994,0.066358,0.486071
0.020000,3.813495,1.048328,3.962682,1.938927,-0.018855,0.056975,0.494213
0.020000,3.847552,1.066859,4.001454,1.938573,-0.017706,0.057434,0.502403
0.020000,3.881450,1.085665,4.040218,1.938243,-0.016530,0.058796,0.510637
0.020000,3.915185,1.104747,4.078977,1.937928,-0.015750,0.039004,0.518912
0.020000,3.948756,1.124106,4.117730,1.937639,-0.014431,0.065955,0.527226
0.020000,3.982161,1.143740,4.156477,1.937380,-0.012966,0.073246,0.535574
0.020000,4.015396,1.163652,4.195220,1.937146,-0.011696,0.063486,0.543955
0.020000,4.048458,1.183839,4.233959,1.936918,-0.011374,0.016138,0.552364
0.020000,4.081347,1.204302,4.272693,1.936732,-0.009292,0.104071,0.560799
0.020000,4.114058,1.225040,4.311425,1.936574,-0.007910,0.069091,0.569256
0.020000,4.146590,1.246053,4.350153,1.936415,-0.007940,-0.001454,0.577732
0.020000,4.178941,1.267340,4.388879,1.936308,-0.005361,0.128904,0.586224
0.020000,4.210845,1.288385,4.427099,1.910989,-1.265955,-63.029678,0.576167
0.020000,4.246576,1.311193,4.469488,2.119464,10.423719,584.483705,0.560235
0.020000,4.282540,1.333374,4.511743,2.112753,-0.335512,-537.961552,0.545199
0.020000,4.318712,1.354961,4.553866,2.106156,-0.329873,0.281972,0.531043
0.020000,4.355064,1.375984,4.595860,2.099683,-0.323631,0.312092,0.517749
0.020000,4.391573,1.396476,4.637727,2.093344,-0.316980,0.332551,0.505302
0.020000,4.428218,1.416467,4.679470,2.087142,-0.310089,0.344515,0.493681
0.020000,4.464977,1.435990,4.721091,2.081080,-0.303107,0.349099,0.482869
0.020000,4.501832,1.455074,4.762595,2.075156,-0.296161,0.347346,0.472847
0.020000,4.538766,1.473750,4.803982,2.069369,-0.289356,0.340213,0.463597
0.020000,4.575763,1.492047,4.845256,2.063714,-0.282785,0.328570,0.455101
0.020000,4.612808,1.509995,4.886420,2.058180,-0.276659,0.306283,0.447343
0.020000,4.649886,1.527622,4.927475,2.052762,-0.270899,0.288008,0.440307
0.020000,4.686986,1.544956,4.968424,2.047460,-0.265112,0.289357,0.433979
0.020000,4.724094,1.562024,5.009269,2.042259,-0.260069,0.252147,0.428345
0.020000,4.761199,1.578853,5.050012,2.037142,-0.255825,0.212181,0.423392
0.020000,4.798289,1.595470,5.090655,2.032113,-0.251469,0.217791,0.419110
0.020000,4.835354,1.611900,5.131198,2.027156,-0.247841,0.181426,0.415489
0.020000,4.872383,1.628168,5.171643,2.022254,-0.245090,0.137524,0.412522
0.020000,4.909366,1.644299,5.211991,2.017409,-0.242284,0.140307,0.410201
0.020000,4.946293,1.660319,5.252243,2.012601,-0.240400,0.094204,0.408521
0.020000,4.983154,1.676250,5.292399,2.007821,-0.238988,0.070615,0.407478
0.020000,5.019939,1.692116,5.332461,2.003060,-0.238034,0.047686,0.407070
0.020000,5.056638,1.707942,5.372427,1.998306,-0.237717,0.015839,0.407296
0.020000,5.093242,1.723750,5.412298,1.993548,-0.237914,-0.009842,0.408156
0.020000,5.129739,1.739563,5.452073,1.988774,-0.238666,-0.037576,0.409653
0.020000,5.166119,1.755404,5.491753,1.983976,-0.239905,-0.061943,0.411790
0.020000,5.202372,1.771295,5.531335,1.979138,-0.241889,-0.099231,0.414571
0.020000,5.238486,1.787260,5.570821,1.974258,-0.244033,-0.107182,0.418003
0.020000,5.274449,1.803320,5.610207,1.969315,-0.247124,-0.154534,0.422095
0.020000,5.310250,1.819497,5.649493,1.964302,-0.250652,-0.176401,0.426854
0.020000,5.345875,1.835815,5.688677,1.959218,-0.254195,-0.177170,0.432292
0.020000,5.381311,1.852294,5.727758,1.954038,-0.259005,-0.240493,0.438419
0.020000,5.416545,1.868958,5.766733,1.948759,-0.263943,-0.246919,0.445251
0.020000,5.451560,1.885828,5.805601,1.943377,-0.269121,-0.258911,0.452800
0.020000,5.486343,1.902925,5.844358,1.937880,-0.274850,-0.286449,0.461082
0.020000,5.520875,1.920273,5.883004,1.932256,-0.281217,-0.318347,0.470114
0.020000,5.555141,1.937893,5.921534,1.926502,-0.287676,-0.322916,0.479913
0.020000,5.589121,1.955805,5.959946,1.920614,-0.294384,-0.335409,0.490496
0.020000,5.622796,1.974033,5.998238,1.914589,-0.301265,-0.344046,0.501883
0.020000,5.656146,1.992596,6.036406,1.908425,-0.308224,-0.347961,0.514091
0.020000,5.689150,2.011517,6.074449,1.902122,-0.315147,-0.346154,0.527140
0.020000,5.721785,2.030815,6.112362,1.895684,-0.321897,-0.337494,0.541047
0.020000,5.754027,2.050510,6.150145,1.889117,-0.328312,-0.320728,0.555829
0.020000,5.785853,2.070623,6.187793,1.882433,-0.334202,-0.294505,0.571502
0.020000,5.817238,2.091172,6.225306,1.875646,-0.339350,-0.257417,0.588080
0.020000,5.848153,2.112175,6.262682,1.868776,-0.343511,-0.208057,0.605573
0.020000,5.878574,2.133650,6.299919,1.861848,-0.346413,-0.145092,0.623989
0.020000,5.908472,2.155613,6.337017,1.854896,-0.347588,-0.058760,0.643332
0.020000,5.937819,2.178080,6.373976,1.847954,-0.347116,0.023620,0.663601
0.020000,5.966586,2.201064,6.410797,1.841061,-0.344641,0.123735,0.684788
0.020000,5.994744,2.224578,6.447482,1.834272,-0.339471,0.258502,0.706880
0.020000,6.022266,2.248633,6.484035,1.827644,-0.331391,0.404006,0.729856
0.020000,6.049123,2.273239,6.520460,1.821230,-0.320684,0.535355,0.753686
0.020000,6.075287,2.298404,6.556762,1.815102,-0.306407,0.713834,0.778332
0.020000,6.100732,2.324134,6.592948,1.809323,-0.288935,0.873585,0.803749
0.020000,6.125431,2.350433,6.629028,1.803968,-0.267779,1.057804,0.829880
0.020000,6.149362,2.377304,6.665010,1.799104,-0.243185,1.229732,0.856659
0.020000,6.172501,2.404747,6.700906,1.794789,-0.215766,1.370945,0.884012
0.020000,6.194827,2.432760,6.736727,1.791093,-0.184774,1.549579,0.911858
0.020000,6.216322,2.461340,6.772489,1.788068,-0.151264,1.675530,0.940108
0.020000,6.236965,2.490475,6.808196,1.785342,-0.136304,0.747999,0.968659
0.020000,6.256642,2.520000,6.843676,1.774027,-0.565740,-21.471841,0.997263
0.020000,6.275174,2.549598,6.878597,1.746058,-1.398467,-41.636340,1.025535
0.020000,6.292508,2.579087,6.912804,1.710312,-1.787298,-19.441549,1.053241
0.020000,6.308688,2.608425,6.946308,1.675212,-1.755002,1.614795,1.080294
0.020000,6.323763,2.637570,6.979121,1.640652,-1.727974,1.351417,1.106621
0.020000,6.337779,2.666483,7.011252,1.606548,-1.705200,1.138708,1.132164
0.020000,6.350784,2.695124,7.042707,1.572783,-1.688257,0.847118,1.156876
0.020000,6.362828,2.723456,7.073493,1.539268,-1.675732,0.626284,1.180721
0.020000,6.373960,2.751443,7.103612,1.505963,-1.665296,0.521801,1.203679
0.020000,6.384227,2.779050,7.133067,1.472724,-1.661949,0.167357,1.225734
0.020000,6.393678,2.806245,7.161857,1.439504,-1.660969,0.048996,1.246881
0.020000,6.402359,2.832998,7.189983,1.406313,-1.659559,0.070489,1.267126
0.020000,6.410315,2.859280,7.217443,1.373009,-1.665207,-0.282408,1.286475
0.020000,6.417592,2.885066,7.244236,1.339636,-1.668642,-0.171761,1.304944
0.020000,6.424232,2.910329,7.270357,1.306070,-1.678314,-0.483563,1.322551
0.020000,6.430277,2.935049,7.295805,1.272408,-1.683096,-0.239129,1.339318
0.020000,6.435766,2.959203,7.320576,1.238513,-1.694757,-0.583045,1.355268
0.020000,6.440739,2.982773,7.344664,1.204434,-1.703952,-0.459737,1.370428
0.020000,6.445231,3.005742,7.368068,1.170205,-1.711441,-0.374447,1.384824
0.020000,6.449278,3.028093,7.390783,1.135713,-1.724615,-0.658733,1.398483
0.020000,6.452912,3.049811,7.412803,1.101033,-1.733988,-0.468625,1.411432
0.020000,6.456166,3.070884,7.434126,1.066121,-1.745590,-0.580108,1.423699
0.020000,6.459070,3.091301,7.454748,1.031110,-1.750572,-0.249079,1.435310
0.020000,6.461651,3.111048,7.474664,0.995785,-1.766247,-0.783780,1.446290
0.020000,6.463937,3.130119,7.493871,0.960351,-1.771664,-0.270823,1.456666
0.020000,6.465953,3.148502,7.512364,0.924673,-1.783910,-0.612323,1.466460
0.020000,6.467723,3.166192,7.530142,0.888891,-1.789116,-0.260293,1.475696
0.020000,6.469268,3.183179,7.547200,0.852892,-1.799951,-0.541767,1.484396
0.020000,6.470611,3.199460,7.563535,0.816773,-1.805913,-0.298079,1.492580
0.020000,6.471771,3.215026,7.579145,0.780501,-1.813600,-0.384328,1.500269
0.020000,6.472766,3.229875,7.594027,0.744098,-1.820188,-0.329427,1.507480
0.020000,6.473614,3.244000,7.608177,0.707501,-1.829819,-0.481531,1.514231
0.020000,6.474330,3.257398,7.621594,0.670848,-1.832650,-0.141590,1.520538
0.020000,6.474929,3.270065,7.634276,0.634071,-1.838843,-0.309638,1.526417
0.020000,6.475427,3.281998,7.646219,0.597187,-1.844248,-0.270225,1.531880
0.020000,6.475834,3.293195,7.657424,0.560237,-1.847487,-0.161942,1.536942
0.020000,6.476164,3.303652,7.667885,0.523073,-1.858174,-0.534349,1.541614
0.020000,6.476427,3.313367,7.677605,0.485963,-1.855516,0.132898,1.545908
0.020000,6.476632,3.322340,7.686579,0.448729,-1.861706,-0.309528,1.549833
0.020000,6.476790,3.330566,7.694807,0.411409,-1.865987,-0.214027,1.553398
0.020000,6.476908,3.338046,7.702289,0.374051,-1.867897,-0.095493,1.556613
0.020000,6.476994,3.344779,7.709022,0.336655,-1.869832,-0.096768,1.559484
0.020000,6.477054,3.350761,7.715004,0.299136,-1.875944,-0.305585,1.562018
0.020000,6.477094,3.355994,7.720237,0.261625,-1.875549,0.019716,1.564221
0.020000,6.477119,3.360475,7.724718,0.224082,-1.877137,-0.079404,1.566098
0.020000,6.477134,3.364205,7.728449,0.186504,-1.878908,-0.088514,1.567654
0.020000,6.477142,3.367184,7.731427,0.148918,-1.879270,-0.018136,1.568891
0.020000,6.477145,3.369408,7.733651,0.111200,-1.885923,-0.332631,1.569813
0.020000,6.477146,3.370880,7.735123,0.073614,-1.879296,0.331373,1.570421
0.020000,6.477146,3.371608,7.735851,0.036394,-1.861005,0.914505,1.570722
0.020000,6.477146,3.371788,7.736031,0.008992,-1.370088,24.545893,1.570796
0.020000,6.477146,3.371788,7.736031,0.000000,-0.449610,46.023899,1.570796
