dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.151719,0.317681,2.180000,2.000000,0.000000,0.000000,0.203788
0.020000,2.190875,0.325856,2.220000,2.000000,0.000000,0.000000,0.207856
0.020000,2.229997,0.334192,2.260000,2.000000,0.000000,0.000000,0.212031
0.020000,2.269083,0.342693,2.300000,2.000000,0.000000,0.000000,0.216314
0.020000,2.308132,0.351363,2.340000,2.000000,0.000000,0.000000,0.220704
0.020000,2.347142,0.360207,2.380000,2.000000,0.000000,0.000000,0.225202
0.020000,2.386111,0.369229,2.420000,2.000000,0.000000,0.000000,0.229807
0.020000,2.425038,0.378432,2.460000,2.000000,0.000000,0.000000,0.234520
0.020000,2.463921,0.387820,2.500000,2.000000,0.000000,0.000000,0.239340
0.020000,2.502757,0.397398,2.540000,2.000000,0.000000,0.000000,0.244267
0.020000,2.541545,0.407169,2.580000,2.000000,0.000000,0.000000,0.249301
0.020000,2.580283,0.417138,2.620000,2.000000,0.000000,0.000000,0.254442
0.020000,2.618969,0.427307,2.660000,2.000000,0.000000,0.000000,0.259688
0.020000,2.657600,0.437681,2.700000,2.000000,0.000000,0.000000,0.265040
0.020000,2.696175,0.448264,2.740000,2.000000,0.000000,0.000000,0.270498
0.020000,2.734690,0.459059,2.780000,2.000000,0.000000,0.000000,0.276060
0.020000,2.773145,0.470071,2.820000,2.000000,0.000000,0.000000,0.281727
0.020000,2.811536,0.481302,2.860000,2.000000,0.000000,0.000000,0.287496
0.020000,2.849861,0.492756,2.900000,2.000000,0.000000,0.000000,0.293369
0.020000,2.888117,0.504437,2.940000,2.000000,0.000000,0.000000,0.299344
0.020000,2.926302,0.516349,2.980000,2.000000,0.000000,0.000000,0.305420
0.020000,2.964414,0.528494,3.020000,2.000000,0.000000,0.000000,0.311596
0.020000,3.002449,0.540876,3.060000,2.000000,0.000000,0.000000,0.317872
0.020000,3.040405,0.553499,3.100000,2.000000,0.000000,0.000000,0.324245
0.020000,3.078279,0.566365,3.140000,2.000000,0.000000,0.000000,0.330716
0.020000,3.116069,0.579477,3.180000,2.000000,0.000000,0.000000,0.337282
0.020000,3.153771,0.592840,3.220000,2.000000,0.000000,0.000000,0.343943
0.020000,3.191382,0.606454,3.260000,2.000000,0.000000,0.000000,0.350697
0.020000,3.228901,0.620325,3.300000,2.000000,0.000000,0.000000,0.357543
0.020000,3.266322,0.634453,3.340000,2.000000,0.000000,0.000000,0.364479
0.020000,3.303644,0.648843,3.380000,2.000000,0.000000,0.000000,0.371503
0.020000,3.340864,0.663495,3.420000,2.000000,0.000000,0.000000,0.378613
0.020000,3.377977,0.678414,3.460000,2.000000,0.000000,0.000000,0.385809
0.020000,3.414982,0.693601,3.500000,2.000000,0.000000,0.000000,0.393087
0.020000,3.451875,0.709058,3.540000,2.000000,0.000000,0.000000,0.400446
0.020000,3.488652,0.724788,3.580000,2.000000,0.000000,0.000000,0.407884
0.020000,3.525311,0.740792,3.620000,2.000000,0.000000,0.000000,0.415398
0.020000,3.561847,0.757073,3.660000,2.000000,0.000000,0.000000,0.422987
0.020000,3.598259,0.773631,3.700000,2.000000,0.000000,0.000000,0.430647
0.020000,3.634542,0.790470,3.740000,2.000000,0.000000,0.000000,0.438377
0.020000,3.670693,0.807590,3.780000,2.000000,0.000000,0.000000,0.446174
0.020000,3.706709,0.824992,3.820000,2.000000,0.000000,0.000000,0.454036
0.020000,3.742587,0.842678,3.860000,2.000000,0.000000,0.000000,0.461959
0.020000,3.778323,0.860648,3.900000,2.000000,0.000000,0.000000,0.469941
0.020000,3.813913,0.878905,3.940000,2.000000,0.000000,0.000000,0.477979
0.020000,3.849356,0.897447,3.980000,2.000000,0.000000,0.000000,0.486071
0.020000,3.884646,0.916277,4.020000,2.000000,0.000000,0.000000,0.494213
0.020000,3.919782,0.935395,4.060000,2.000000,0.000000,0.000000,0.502403
0.020000,3.954759,0.954800,4.100000,2.000000,0.000000,0.000000,0.510637
0.020000,3.989576,0.974493,4.140000,2.000000,0.000000,0.000000,0.518912
0.020000,4.024227,0.994475,4.180000,2.000000,0.000000,0.000000,0.527226
0.020000,4.058711,1.014744,4.220000,2.000000,0.000000,0.000000,0.535574
0.020000,4.093024,1.035301,4.260000,2.000000,0.000000,0.000000,0.543955
0.020000,4.127163,1.056146,4.300000,2.000000,0.000000,0.000000,0.552364
0.020000,4.161126,1.077277,4.340000,2.000000,0.000000,0.000000,0.560799
0.020000,4.194909,1.098695,4.380000,2.000000,0.000000,0.000000,0.569256
0.020000,4.228509,1.120397,4.420000,2.000000,0.000000,0.000000,0.577732
0.020000,4.261924,1.142384,4.460000,2.000000,0.000000,0.000000,0.586224
0.020000,4.292567,1.162601,4.500000,2.000000,0.000000,0.000000,0.576167
0.020000,4.326283,1.184123,4.540000,2.000000,0.000000,0.000000,0.560235
0.020000,4.360329,1.205120,4.580000,2.000000,0.000000,0.000000,0.545199
0.020000,4.394677,1.225619,4.620000,2.000000,0.000000,0.000000,0.531043
0.020000,4.429303,1.245644,4.660000,2.000000,0.000000,0.000000,0.517749
0.020000,4.464184,1.265221,4.700000,2.000000,0.000000,0.000000,0.505302
0.020000,4.499298,1.284378,4.740000,2.000000,0.000000,0.000000,0.493681
0.020000,4.534625,1.303140,4.780000,2.000000,0.000000,0.000000,0.482869
0.020000,4.570145,1.321533,4.820000,2.000000,0.000000,0.000000,0.472847
0.020000,4.605841,1.339582,4.860000,2.000000,0.000000,0.000000,0.463597
0.020000,4.641696,1.357315,4.900000,2.000000,0.000000,0.000000,0.455101
0.020000,4.677694,1.374755,4.940000,2.000000,0.000000,0.000000,0.447343
0.020000,4.713819,1.391929,4.980000,2.000000,0.000000,0.000000,0.440307
0.020000,4.750059,1.408861,5.020000,2.000000,0.000000,0.000000,0.433979
0.020000,4.786399,1.425576,5.060000,2.000000,0.000000,0.000000,0.428345
0.020000,4.822827,1.442098,5.100000,2.000000,0.000000,0.000000,0.423392
0.020000,4.859331,1.458452,5.140000,2.000000,0.000000,0.000000,0.419110
0.020000,4.895899,1.474662,5.180000,2.000000,0.000000,0.000000,0.415489
0.020000,4.932521,1.490751,5.220000,2.000000,0.000000,0.000000,0.412522
0.020000,4.969185,1.506743,5.260000,2.000000,0.000000,0.000000,0.410201
0.020000,5.005881,1.522662,5.300000,2.000000,0.000000,0.000000,0.408521
0.020000,5.042598,1.538531,5.340000,2.000000,0.000000,0.000000,0.407478
0.020000,5.079327,1.554374,5.380000,2.000000,0.000000,0.000000,0.407070
0.020000,5.116058,1.570213,5.420000,2.000000,0.000000,0.000000,0.407296
0.020000,5.152779,1.586072,5.460000,2.000000,0.000000,0.000000,0.408156
0.020000,5.189483,1.601974,5.500000,2.000000,0.000000,0.000000,0.409653
0.020000,5.226157,1.617943,5.540000,2.000000,0.000000,0.000000,0.411790
